"","month","town","flat_type","block","street_name","storey_range","floor_area_sqm","flat_model","lease_commence_date","resale_price"
"22404","2013-02","WOODLANDS","4 ROOM","787C","WOODLANDS CRES","01 TO 03",100,"Model A",1997,418000
"22405","2013-02","WOODLANDS","4 ROOM","787C","WOODLANDS CRES","04 TO 06",100,"Model A",1997,418000
"22406","2013-02","WOODLANDS","4 ROOM","617","WOODLANDS AVE 4","04 TO 06",96,"Model A2",1998,420000
"22407","2013-02","WOODLANDS","4 ROOM","758","WOODLANDS AVE 6","10 TO 12",102,"Model A",1998,420000
"22408","2013-02","WOODLANDS","4 ROOM","734","WOODLANDS CIRCLE","01 TO 03",102,"Model A",1998,420000
"22409","2013-02","WOODLANDS","4 ROOM","429","WOODLANDS ST 41","01 TO 03",104,"Model A",1996,424000
"22410","2013-02","WOODLANDS","4 ROOM","544","WOODLANDS DR 16","10 TO 12",100,"Model A",2000,425000
"22411","2013-02","WOODLANDS","4 ROOM","707","WOODLANDS DR 40","07 TO 09",100,"Model A",1996,428000
"22412","2013-02","WOODLANDS","4 ROOM","524","WOODLANDS DR 14","01 TO 03",104,"Premium Apartment",2000,429000
"22413","2013-02","WOODLANDS","4 ROOM","741","WOODLANDS CIRCLE","07 TO 09",100,"Model A",1997,430000
"22414","2013-02","WOODLANDS","4 ROOM","709","WOODLANDS DR 70","10 TO 12",99,"Model A",1996,430000
"22415","2013-02","WOODLANDS","4 ROOM","897B","WOODLANDS DR 50","07 TO 09",100,"Model A",1997,437000
"22416","2013-02","WOODLANDS","5 ROOM","764A","WOODLANDS CIRCLE","01 TO 03",111,"Improved",2003,440000
"22417","2013-02","WOODLANDS","4 ROOM","418","WOODLANDS ST 41","07 TO 09",106,"Model A",1996,441000
"22418","2013-02","WOODLANDS","4 ROOM","527","WOODLANDS DR 14","04 TO 06",105,"Premium Apartment",1999,443000
"22419","2013-02","WOODLANDS","4 ROOM","752","WOODLANDS CIRCLE","10 TO 12",101,"Model A",1998,445000
"22420","2013-02","WOODLANDS","5 ROOM","754","WOODLANDS CIRCLE","04 TO 06",122,"Improved",1997,445000
"22421","2013-02","WOODLANDS","4 ROOM","718","WOODLANDS AVE 6","07 TO 09",100,"Model A",1997,450000
"22422","2013-02","WOODLANDS","5 ROOM","735","WOODLANDS CIRCLE","07 TO 09",121,"Improved",1998,451000
"22423","2013-02","WOODLANDS","5 ROOM","586","WOODLANDS DR 16","04 TO 06",111,"Improved",2001,453000
"22424","2013-02","WOODLANDS","5 ROOM","761","WOODLANDS AVE 6","07 TO 09",121,"Improved",1998,460000
"22425","2013-02","WOODLANDS","4 ROOM","681A","WOODLANDS DR 62","07 TO 09",105,"Premium Apartment",2000,461000
"22426","2013-02","WOODLANDS","4 ROOM","367","WOODLANDS AVE 5","01 TO 03",105,"Model A",1996,465000
"22427","2013-02","WOODLANDS","5 ROOM","688D","WOODLANDS DR 75","01 TO 03",110,"Premium Apartment",2004,466000
"22428","2013-02","WOODLANDS","4 ROOM","688B","WOODLANDS DR 75","07 TO 09",90,"Premium Apartment",2004,469000
"22429","2013-02","WOODLANDS","4 ROOM","689C","WOODLANDS DR 75","16 TO 18",90,"Premium Apartment",2004,469000
"22430","2013-02","WOODLANDS","5 ROOM","895B","WOODLANDS DR 50","01 TO 03",117,"Improved",1997,470000
"22431","2013-02","WOODLANDS","5 ROOM","578","WOODLANDS DR 16","07 TO 09",110,"Improved",2000,474000
"22432","2013-02","WOODLANDS","4 ROOM","410","WOODLANDS ST 41","07 TO 09",115,"Model A",1996,475000
"22433","2013-02","WOODLANDS","5 ROOM","787D","WOODLANDS CRES","10 TO 12",122,"Improved",1997,475000
"22434","2013-02","WOODLANDS","5 ROOM","168","WOODLANDS ST 11","10 TO 12",121,"Improved",1986,475000
"22435","2013-02","WOODLANDS","5 ROOM","851","WOODLANDS ST 83","04 TO 06",127,"Improved",1996,480000
"22436","2013-02","WOODLANDS","5 ROOM","688D","WOODLANDS DR 75","07 TO 09",110,"Premium Apartment",2004,481000
"22437","2013-02","WOODLANDS","5 ROOM","347","WOODLANDS AVE 3","01 TO 03",122,"Improved",1988,483000
"22438","2013-02","WOODLANDS","5 ROOM","321","WOODLANDS ST 32","07 TO 09",127,"Improved",1994,483000
"22439","2013-02","WOODLANDS","5 ROOM","793","WOODLANDS AVE 6","07 TO 09",121,"Improved",1997,490000
"22440","2013-02","WOODLANDS","5 ROOM","578","WOODLANDS DR 16","10 TO 12",110,"Improved",2000,490000
"22441","2013-02","WOODLANDS","5 ROOM","515","WOODLANDS DR 14","01 TO 03",125,"Premium Apartment",1999,495000
"22442","2013-02","WOODLANDS","5 ROOM","662","WOODLANDS RING RD","07 TO 09",122,"Improved",1998,495000
"22443","2013-02","WOODLANDS","5 ROOM","556","WOODLANDS DR 53","07 TO 09",120,"Improved",1999,498000
"22444","2013-02","WOODLANDS","5 ROOM","787D","WOODLANDS CRES","10 TO 12",122,"Improved",1997,499000
"22445","2013-02","WOODLANDS","5 ROOM","525","WOODLANDS DR 14","04 TO 06",126,"Premium Apartment",2000,513000
"22446","2013-02","WOODLANDS","5 ROOM","892B","WOODLANDS DR 50","07 TO 09",121,"Improved",1996,519000
"22447","2013-02","WOODLANDS","5 ROOM","821","WOODLANDS ST 82","07 TO 09",136,"Model A",1995,525000
"22448","2013-02","WOODLANDS","5 ROOM","371","WOODLANDS AVE 1","07 TO 09",124,"Improved",1996,533888
"22449","2013-02","WOODLANDS","5 ROOM","512","WOODLANDS DR 14","07 TO 09",125,"Premium Apartment",1999,544000
"22450","2013-02","WOODLANDS","5 ROOM","370","WOODLANDS AVE 1","07 TO 09",123,"Improved",1996,551000
"22451","2013-02","WOODLANDS","5 ROOM","680","WOODLANDS AVE 6","13 TO 15",121,"Improved",1998,570000
"22452","2013-02","WOODLANDS","5 ROOM","363","WOODLANDS AVE 5","07 TO 09",121,"Improved",1996,585500
"22453","2013-02","WOODLANDS","EXECUTIVE","635","WOODLANDS RING RD","01 TO 03",141,"Maisonette",1999,605000
"22454","2013-02","WOODLANDS","EXECUTIVE","360","WOODLANDS AVE 5","07 TO 09",150,"Maisonette",1996,621000
"22455","2013-02","WOODLANDS","EXECUTIVE","804","WOODLANDS ST 81","04 TO 06",146,"Maisonette",1988,630000
"22456","2013-02","WOODLANDS","EXECUTIVE","650","WOODLANDS RING RD","01 TO 03",143,"Maisonette",1998,637000
"22457","2013-02","WOODLANDS","EXECUTIVE","142","MARSILING RD","04 TO 06",173,"Apartment",1995,645000
"22458","2013-02","WOODLANDS","EXECUTIVE","323","WOODLANDS ST 32","07 TO 09",163,"Apartment",1995,683000
"22459","2013-02","WOODLANDS","EXECUTIVE","419","WOODLANDS ST 41","10 TO 12",176,"Apartment",1995,705000
"22864","2013-03","CENTRAL AREA","3 ROOM","640","ROWELL RD","10 TO 12",74,"Model A",1984,432000
"22865","2013-03","CENTRAL AREA","4 ROOM","662","BUFFALO RD","19 TO 21",91,"Improved",1982,506000
"22866","2013-03","CENTRAL AREA","4 ROOM","26","JLN BERSEH","13 TO 15",87,"Improved",1979,520000
"23061","2013-03","JURONG EAST","3 ROOM","34","TEBAN GDNS RD","01 TO 03",74,"Improved",1977,313000
"23062","2013-03","JURONG EAST","3 ROOM","411","PANDAN GDNS","07 TO 09",73,"Improved",1979,316800
"23063","2013-03","JURONG EAST","3 ROOM","411","PANDAN GDNS","07 TO 09",73,"Improved",1979,327000
"23064","2013-03","JURONG EAST","3 ROOM","306","JURONG EAST ST 32","04 TO 06",68,"New Generation",1983,333000
"23065","2013-03","JURONG EAST","3 ROOM","253","JURONG EAST ST 24","01 TO 03",67,"New Generation",1985,338000
"23066","2013-03","JURONG EAST","3 ROOM","247","JURONG EAST ST 24","07 TO 09",68,"New Generation",1983,340000
"23067","2013-03","JURONG EAST","4 ROOM","53","TEBAN GDNS RD","13 TO 15",83,"Simplified",1986,340000
"23068","2013-03","JURONG EAST","3 ROOM","247","JURONG EAST ST 24","04 TO 06",68,"New Generation",1983,341000
"23069","2013-03","JURONG EAST","3 ROOM","252","JURONG EAST ST 24","01 TO 03",67,"New Generation",1985,343000
"23070","2013-03","JURONG EAST","3 ROOM","252","JURONG EAST ST 24","01 TO 03",67,"New Generation",1985,343000
"23071","2013-03","JURONG EAST","3 ROOM","252","JURONG EAST ST 24","01 TO 03",70,"New Generation",1985,343000
"23072","2013-03","JURONG EAST","3 ROOM","253","JURONG EAST ST 24","01 TO 03",67,"New Generation",1985,343000
"23073","2013-03","JURONG EAST","3 ROOM","247","JURONG EAST ST 24","04 TO 06",68,"New Generation",1983,343000
"23074","2013-03","JURONG EAST","3 ROOM","250","JURONG EAST ST 24","10 TO 12",67,"New Generation",1986,346000
"23075","2013-03","JURONG EAST","3 ROOM","207","JURONG EAST ST 21","04 TO 06",67,"New Generation",1983,353000
"23076","2013-03","JURONG EAST","3 ROOM","101","JURONG EAST ST 13","01 TO 03",68,"New Generation",1983,355000
"23077","2013-03","JURONG EAST","3 ROOM","304","JURONG EAST ST 32","04 TO 06",67,"New Generation",1983,355000
"23078","2013-03","JURONG EAST","3 ROOM","321","JURONG EAST ST 31","01 TO 03",74,"Model A",1984,360000
"23079","2013-03","JURONG EAST","3 ROOM","410","PANDAN GDNS","07 TO 09",86,"Improved",1979,360000
"23080","2013-03","JURONG EAST","3 ROOM","411","PANDAN GDNS","13 TO 15",86,"Improved",1979,4e+05
"23081","2013-03","JURONG EAST","4 ROOM","315","JURONG EAST ST 32","10 TO 12",108,"Model A",1984,445000
"23082","2013-03","JURONG EAST","5 ROOM","406","PANDAN GDNS","13 TO 15",104,"Standard",1979,476000
"23083","2013-03","JURONG EAST","4 ROOM","224","JURONG EAST ST 21","01 TO 03",91,"New Generation",1984,485000
"23084","2013-03","JURONG EAST","4 ROOM","274","TOH GUAN RD","04 TO 06",101,"Model A",1999,5e+05
"23085","2013-03","JURONG EAST","5 ROOM","407","PANDAN GDNS","04 TO 06",129,"Standard",1979,510000
"23086","2013-03","JURONG EAST","5 ROOM","331","JURONG EAST AVE 1","04 TO 06",131,"Model A",1985,515000
"23087","2013-03","JURONG EAST","5 ROOM","322","JURONG EAST ST 31","04 TO 06",126,"Improved",1985,518000
"23088","2013-03","JURONG EAST","5 ROOM","405","PANDAN GDNS","22 TO 24",117,"Standard",1979,525000
"23089","2013-03","JURONG EAST","4 ROOM","286D","TOH GUAN RD","13 TO 15",104,"Model A",1999,550000
"23090","2013-03","JURONG EAST","4 ROOM","284","TOH GUAN RD","07 TO 09",100,"Model A",1998,550000
"23091","2013-03","JURONG EAST","5 ROOM","228","JURONG EAST ST 21","04 TO 06",122,"Improved",1987,550000
"23092","2013-03","JURONG EAST","5 ROOM","271","TOH GUAN RD","01 TO 03",120,"Improved",1999,563000
"23093","2013-03","JURONG EAST","5 ROOM","204","JURONG EAST ST 21","04 TO 06",123,"Improved",1983,568000
"23094","2013-03","JURONG EAST","5 ROOM","288D","JURONG EAST ST 21","07 TO 09",124,"Improved",2000,594000
"23095","2013-03","JURONG EAST","EXECUTIVE","336","JURONG EAST AVE 1","01 TO 03",147,"Maisonette",1985,597000
"23096","2013-03","JURONG EAST","EXECUTIVE","327","JURONG EAST ST 31","04 TO 06",149,"Maisonette",1985,640000
"23097","2013-03","JURONG EAST","5 ROOM","284","TOH GUAN RD","07 TO 09",120,"Improved",1998,655000
"23098","2013-03","JURONG EAST","5 ROOM","106","JURONG EAST ST 13","13 TO 15",120,"Improved",1982,675000
"23636","2013-03","WOODLANDS","3 ROOM","202","MARSILING DR","01 TO 03",68,"New Generation",1981,3e+05
"23637","2013-03","WOODLANDS","3 ROOM","13","MARSILING LANE","01 TO 03",65,"Improved",1976,302000
"23638","2013-03","WOODLANDS","3 ROOM","17","MARSILING LANE","04 TO 06",65,"Improved",1984,307000
"23639","2013-03","WOODLANDS","3 ROOM","22","MARSILING DR","04 TO 06",67,"New Generation",1977,310000
"23640","2013-03","WOODLANDS","3 ROOM","204","MARSILING DR","10 TO 12",68,"New Generation",1981,315000
"23641","2013-03","WOODLANDS","3 ROOM","102","WOODLANDS ST 13","01 TO 03",67,"New Generation",1985,330000
"23642","2013-03","WOODLANDS","3 ROOM","145","WOODLANDS ST 13","01 TO 03",68,"New Generation",1985,335000
"23643","2013-03","WOODLANDS","3 ROOM","32","MARSILING DR","04 TO 06",73,"New Generation",1980,343000
"23644","2013-03","WOODLANDS","3 ROOM","217","MARSILING CRES","07 TO 09",74,"Model A",1982,345000
"23645","2013-03","WOODLANDS","3 ROOM","101","WOODLANDS ST 13","01 TO 03",67,"New Generation",1985,348600
"23646","2013-03","WOODLANDS","3 ROOM","160","WOODLANDS ST 13","04 TO 06",73,"Model A",1990,349000
"23647","2013-03","WOODLANDS","3 ROOM","22","MARSILING DR","10 TO 12",82,"New Generation",1977,355000
"23648","2013-03","WOODLANDS","3 ROOM","166","WOODLANDS ST 13","04 TO 06",67,"New Generation",1986,357000
"23649","2013-03","WOODLANDS","3 ROOM","834","WOODLANDS ST 83","01 TO 03",73,"Model A",1994,357000
"23650","2013-03","WOODLANDS","3 ROOM","166","WOODLANDS ST 13","01 TO 03",67,"New Generation",1986,360000
"23651","2013-03","WOODLANDS","3 ROOM","311","WOODLANDS ST 31","04 TO 06",73,"Model A",1993,365000
"23652","2013-03","WOODLANDS","4 ROOM","337","WOODLANDS AVE 1","01 TO 03",83,"Simplified",1985,368000
"23653","2013-03","WOODLANDS","4 ROOM","201","MARSILING DR","07 TO 09",91,"New Generation",1980,370000
"23654","2013-03","WOODLANDS","3 ROOM","166","WOODLANDS ST 13","04 TO 06",82,"New Generation",1986,380000
"23655","2013-03","WOODLANDS","4 ROOM","577","WOODLANDS DR 16","01 TO 03",91,"Model A",2000,380000
"23656","2013-03","WOODLANDS","4 ROOM","554","WOODLANDS DR 53","04 TO 06",90,"Model A2",1999,380000
"23657","2013-03","WOODLANDS","4 ROOM","201","MARSILING DR","10 TO 12",91,"New Generation",1980,383000
"23658","2013-03","WOODLANDS","4 ROOM","172","WOODLANDS ST 13","04 TO 06",93,"New Generation",1985,384000
"23659","2013-03","WOODLANDS","4 ROOM","765","WOODLANDS CIRCLE","01 TO 03",90,"Model A",2003,4e+05
"23660","2013-03","WOODLANDS","4 ROOM","760","WOODLANDS AVE 6","10 TO 12",103,"Model A",1998,405000
"23661","2013-03","WOODLANDS","4 ROOM","793","WOODLANDS AVE 6","01 TO 03",100,"Model A",1997,407000
"23662","2013-03","WOODLANDS","4 ROOM","740","WOODLANDS CIRCLE","01 TO 03",102,"Model A",1997,410000
"23663","2013-03","WOODLANDS","4 ROOM","620","WOODLANDS DR 52","07 TO 09",91,"Model A2",1998,410000
"23664","2013-03","WOODLANDS","4 ROOM","164","WOODLANDS ST 13","01 TO 03",91,"New Generation",1985,410000
"23665","2013-03","WOODLANDS","4 ROOM","622","WOODLANDS DR 52","01 TO 03",102,"Model A",1998,411000
"23666","2013-03","WOODLANDS","4 ROOM","714","WOODLANDS DR 70","01 TO 03",100,"Model A",1997,414000
"23667","2013-03","WOODLANDS","4 ROOM","632","WOODLANDS RING RD","04 TO 06",101,"Model A",1999,415000
"23668","2013-03","WOODLANDS","4 ROOM","171","WOODLANDS ST 11","04 TO 06",91,"New Generation",1985,415000
"23669","2013-03","WOODLANDS","4 ROOM","627","WOODLANDS AVE 6","10 TO 12",90,"Model A2",1998,415888
"23670","2013-03","WOODLANDS","4 ROOM","622","WOODLANDS DR 52","04 TO 06",102,"Model A",1998,417000
"23671","2013-03","WOODLANDS","4 ROOM","769","WOODLANDS DR 60","10 TO 12",101,"Model A",1997,418000
"23672","2013-03","WOODLANDS","4 ROOM","772","WOODLANDS DR 60","07 TO 09",101,"Model A",1997,419000
"23673","2013-03","WOODLANDS","4 ROOM","601","WOODLANDS DR 42","07 TO 09",91,"Model A2",1997,420000
"23674","2013-03","WOODLANDS","4 ROOM","771","WOODLANDS DR 60","01 TO 03",103,"Model A",1997,420000
"23675","2013-03","WOODLANDS","4 ROOM","723","WOODLANDS AVE 6","01 TO 03",102,"Model A",1997,420100
"23676","2013-03","WOODLANDS","4 ROOM","792","WOODLANDS AVE 6","01 TO 03",102,"Model A",1997,425000
"23677","2013-03","WOODLANDS","4 ROOM","157","WOODLANDS ST 13","01 TO 03",103,"Model A",1985,425000
"23678","2013-03","WOODLANDS","4 ROOM","436","WOODLANDS ST 41","01 TO 03",104,"Model A",1996,425000
"23679","2013-03","WOODLANDS","4 ROOM","727","WOODLANDS CIRCLE","04 TO 06",102,"Model A",1997,426000
"23680","2013-03","WOODLANDS","4 ROOM","823","WOODLANDS ST 82","01 TO 03",111,"Model A",1996,427000
"23681","2013-03","WOODLANDS","4 ROOM","110","WOODLANDS ST 13","13 TO 15",93,"New Generation",1987,428000
"23682","2013-03","WOODLANDS","4 ROOM","683B","WOODLANDS DR 62","01 TO 03",101,"Premium Apartment",2000,430000
"23683","2013-03","WOODLANDS","4 ROOM","634","WOODLANDS RING RD","10 TO 12",102,"Model A",1999,430000
"23684","2013-03","WOODLANDS","4 ROOM","766","WOODLANDS CIRCLE","07 TO 09",90,"Model A",2003,430888
"23685","2013-03","WOODLANDS","4 ROOM","720","WOODLANDS AVE 6","01 TO 03",100,"Model A",1997,435000
"23686","2013-03","WOODLANDS","4 ROOM","720","WOODLANDS AVE 6","01 TO 03",100,"Model A",1997,437000
"23687","2013-03","WOODLANDS","4 ROOM","720","WOODLANDS AVE 6","04 TO 06",100,"Model A",1997,439000
"23688","2013-03","WOODLANDS","4 ROOM","689C","WOODLANDS DR 75","01 TO 03",90,"Premium Apartment",2004,440000
"23689","2013-03","WOODLANDS","5 ROOM","764","WOODLANDS CIRCLE","04 TO 06",110,"Improved",2003,440000
"23690","2013-03","WOODLANDS","5 ROOM","751","WOODLANDS CIRCLE","07 TO 09",122,"Improved",1998,441000
"23691","2013-03","WOODLANDS","5 ROOM","507","WOODLANDS DR 14","01 TO 03",122,"Improved",1999,448000
"23692","2013-03","WOODLANDS","4 ROOM","690F","WOODLANDS DR 75","01 TO 03",90,"Premium Apartment",2004,450000
"23693","2013-03","WOODLANDS","5 ROOM","628B","WOODLANDS RING RD","04 TO 06",122,"Improved",1998,450000
"23694","2013-03","WOODLANDS","4 ROOM","677","WOODLANDS AVE 6","07 TO 09",102,"Model A",1998,450600
"23695","2013-03","WOODLANDS","5 ROOM","756","WOODLANDS AVE 4","01 TO 03",122,"Improved",1998,451000
"23696","2013-03","WOODLANDS","4 ROOM","793","WOODLANDS AVE 6","10 TO 12",100,"Model A",1997,453000
"23697","2013-03","WOODLANDS","5 ROOM","11","MARSILING DR","19 TO 21",123,"Standard",1976,455000
"23698","2013-03","WOODLANDS","5 ROOM","551","WOODLANDS DR 44","07 TO 09",115,"Improved",2000,455000
"23699","2013-03","WOODLANDS","4 ROOM","872","WOODLANDS ST 81","10 TO 12",108,"Model A",1996,457000
"23700","2013-03","WOODLANDS","5 ROOM","556","WOODLANDS DR 53","07 TO 09",115,"Improved",1999,458000
"23701","2013-03","WOODLANDS","5 ROOM","777","WOODLANDS CRES","04 TO 06",121,"Improved",1998,463000
"23702","2013-03","WOODLANDS","5 ROOM","503","WOODLANDS DR 14","04 TO 06",123,"Improved",1998,463000
"23703","2013-03","WOODLANDS","5 ROOM","690B","WOODLANDS DR 75","04 TO 06",110,"Premium Apartment",2004,465000
"23704","2013-03","WOODLANDS","5 ROOM","409","WOODLANDS ST 41","01 TO 03",126,"Improved",1996,465000
"23705","2013-03","WOODLANDS","5 ROOM","831","WOODLANDS ST 83","01 TO 03",121,"Improved",1990,465000
"23706","2013-03","WOODLANDS","5 ROOM","726","WOODLANDS CIRCLE","04 TO 06",122,"Improved",1997,470000
"23707","2013-03","WOODLANDS","5 ROOM","741","WOODLANDS CIRCLE","07 TO 09",122,"Improved",1997,470000
"23708","2013-03","WOODLANDS","5 ROOM","764A","WOODLANDS CIRCLE","10 TO 12",111,"Improved",2003,470000
"23709","2013-03","WOODLANDS","5 ROOM","507","WOODLANDS DR 14","07 TO 09",122,"Improved",1999,470000
"23710","2013-03","WOODLANDS","5 ROOM","425","WOODLANDS ST 41","07 TO 09",120,"Improved",1997,470000
"23711","2013-03","WOODLANDS","4 ROOM","511","WOODLANDS DR 14","07 TO 09",107,"Premium Apartment",1999,472000
"23712","2013-03","WOODLANDS","5 ROOM","892A","WOODLANDS DR 50","01 TO 03",119,"Improved",1996,473000
"23713","2013-03","WOODLANDS","5 ROOM","504","WOODLANDS DR 14","07 TO 09",123,"Improved",1999,475000
"23714","2013-03","WOODLANDS","5 ROOM","425","WOODLANDS ST 41","10 TO 12",121,"Improved",1997,475000
"23715","2013-03","WOODLANDS","5 ROOM","801","WOODLANDS ST 81","04 TO 06",121,"Improved",1989,475000
"23716","2013-03","WOODLANDS","5 ROOM","684C","WOODLANDS DR 62","01 TO 03",121,"Premium Apartment",2000,475888
"23717","2013-03","WOODLANDS","5 ROOM","610","WOODLANDS AVE 4","10 TO 12",121,"Improved",1998,476000
"23718","2013-03","WOODLANDS","5 ROOM","892B","WOODLANDS DR 50","01 TO 03",121,"Improved",1996,481000
"23719","2013-03","WOODLANDS","5 ROOM","712","WOODLANDS DR 70","07 TO 09",119,"Improved",1996,481888
"23720","2013-03","WOODLANDS","5 ROOM","690A","WOODLANDS DR 75","07 TO 09",110,"Premium Apartment",2004,482000
"23721","2013-03","WOODLANDS","5 ROOM","401","WOODLANDS ST 41","01 TO 03",121,"Improved",1995,483000
"23722","2013-03","WOODLANDS","5 ROOM","736","WOODLANDS CIRCLE","10 TO 12",122,"Improved",1998,485000
"23723","2013-03","WOODLANDS","5 ROOM","796","WOODLANDS DR 72","04 TO 06",123,"Improved",1997,487000
"23724","2013-03","WOODLANDS","5 ROOM","215","MARSILING LANE","22 TO 24",118,"Improved",1980,490000
"23725","2013-03","WOODLANDS","5 ROOM","689B","WOODLANDS DR 75","13 TO 15",110,"Premium Apartment",2004,491888
"23726","2013-03","WOODLANDS","5 ROOM","689C","WOODLANDS DR 75","10 TO 12",110,"Premium Apartment",2004,492880
"23727","2013-03","WOODLANDS","5 ROOM","881","WOODLANDS ST 82","10 TO 12",121,"Improved",1996,493000
"23728","2013-03","WOODLANDS","5 ROOM","726","WOODLANDS CIRCLE","07 TO 09",121,"Improved",1997,497000
"23729","2013-03","WOODLANDS","5 ROOM","787B","WOODLANDS CRES","10 TO 12",122,"Improved",1997,502000
"23730","2013-03","WOODLANDS","5 ROOM","896A","WOODLANDS DR 50","10 TO 12",117,"Improved",1997,503000
"23731","2013-03","WOODLANDS","5 ROOM","685C","WOODLANDS DR 73","01 TO 03",114,"Premium Apartment",2002,505000
"23732","2013-03","WOODLANDS","5 ROOM","341","WOODLANDS AVE 1","04 TO 06",136,"Model A",1995,510000
"23733","2013-03","WOODLANDS","5 ROOM","823","WOODLANDS ST 82","01 TO 03",136,"Model A",1996,514000
"23734","2013-03","WOODLANDS","5 ROOM","720","WOODLANDS AVE 6","04 TO 06",120,"Improved",1997,515000
"23735","2013-03","WOODLANDS","5 ROOM","826","WOODLANDS ST 81","07 TO 09",131,"Improved",1996,515000
"23736","2013-03","WOODLANDS","5 ROOM","684A","WOODLANDS DR 73","13 TO 15",122,"Premium Apartment",2000,518000
"23737","2013-03","WOODLANDS","5 ROOM","892B","WOODLANDS DR 50","07 TO 09",121,"Improved",1996,525000
"23738","2013-03","WOODLANDS","5 ROOM","521","WOODLANDS DR 14","04 TO 06",126,"Premium Apartment",2000,527000
